token_id,contract_address,seller,buyer,timestamp,token_bundle_count,quantity,marketplace,event,is_sold,is_seller_contract,is_buyer_contract,token_symbol,chain_id,token_status,transaction_hash,sale_price_usd,sale_price_eth,sale_price_matic,s_collection,marketplace_name,method_id,method,concat_tokenid,is_washtrade,collection,accuracy,blockchain
3091,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x54b174179ae825ed630da40b625bb3c883cd40ae,0x5b92b6e38a2746a3bd7f32bb1f230a32e1e6cd06,2021-10-21 18:40:50 UTC,4,1,0x85195ed3e16888392bdb62624ebef29229481f35,transfer,false,false,false,,1,ERC721,0x3073a846e38fca30c2e2d7def5deab23960cbd1a9ade480ae43ea754748b03bd,,,,MutantApeYachtClub,,,Not Washtrade,30910x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
12715,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xce5ec1f86403623bf4ade88340cf5b959b7eeed0,0xef8d1684b782f654c8bd60728cfc7eef076e7007,2021-10-03 15:39:29 UTC,12,1,0x86b051364cd7c30753c04219973bb64011009c75,transfer,false,false,false,,1,ERC721,0xd665cc88893ea67114754e834575b8062844a78d1fa2d93d1ba31ae41e9ab5dc,,,,MutantApeYachtClub,,,Not Washtrade,127150x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
7303,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xce5ec1f86403623bf4ade88340cf5b959b7eeed0,0xef8d1684b782f654c8bd60728cfc7eef076e7007,2021-10-03 15:39:29 UTC,12,1,0x86b051364cd7c30753c04219973bb64011009c75,transfer,false,false,false,,1,ERC721,0xd665cc88893ea67114754e834575b8062844a78d1fa2d93d1ba31ae41e9ab5dc,,,,MutantApeYachtClub,,,Not Washtrade,73030x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
23698,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xce5ec1f86403623bf4ade88340cf5b959b7eeed0,0xef8d1684b782f654c8bd60728cfc7eef076e7007,2021-10-03 15:39:29 UTC,12,1,0x86b051364cd7c30753c04219973bb64011009c75,transfer,false,false,false,,1,ERC721,0xd665cc88893ea67114754e834575b8062844a78d1fa2d93d1ba31ae41e9ab5dc,,,,MutantApeYachtClub,,,Not Washtrade,236980x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
28928,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xce5ec1f86403623bf4ade88340cf5b959b7eeed0,0xef8d1684b782f654c8bd60728cfc7eef076e7007,2021-10-03 15:39:29 UTC,12,1,0x86b051364cd7c30753c04219973bb64011009c75,transfer,false,false,false,,1,ERC721,0xd665cc88893ea67114754e834575b8062844a78d1fa2d93d1ba31ae41e9ab5dc,,,,MutantApeYachtClub,,,Not Washtrade,289280x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
5017,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x9bcf3321e088baad2fcb8fa0845e437929833774,0x1a54b6422eb741baf15762ce3569e489e2c967fc,2021-10-03 15:29:45 UTC,5,1,0x86b2d761c0249d549988d69439a4d97cd88c6949,transfer,false,false,false,,1,ERC721,0xe57fe2c6a3358da1426a404c3fb658379726d1398385ae5ce57f5fd2a725ad7d,,,,MutantApeYachtClub,,,Not Washtrade,50170x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
885,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x9bcf3321e088baad2fcb8fa0845e437929833774,0x1a54b6422eb741baf15762ce3569e489e2c967fc,2021-10-03 15:29:45 UTC,5,1,0x86b2d761c0249d549988d69439a4d97cd88c6949,transfer,false,false,false,,1,ERC721,0xe57fe2c6a3358da1426a404c3fb658379726d1398385ae5ce57f5fd2a725ad7d,,,,MutantApeYachtClub,,,Not Washtrade,8850x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
27094,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xaa94101c658351b56012dec900a2ac7be443824e,0x0f44ba79089d8e6a089575187d7e1d9a81e71a05,2021-10-11 10:14:09 UTC,6,1,0x86c617192c63a8b0f61cc86af5a9a0957622b20f,transfer,false,false,false,,1,ERC721,0x695299bfa605249a0bd5759bae0966137059f0c23c75c7eea88cb83043fb3f92,,,,MutantApeYachtClub,,type_3a,type_3a,270940x60e4d786628fea6478f785a6d7e704777c86a7c6,Washtrade,MutantApeYachtClub,Confirmed Washtrade,Ethereum
21434,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xaa94101c658351b56012dec900a2ac7be443824e,0x0f44ba79089d8e6a089575187d7e1d9a81e71a05,2021-10-11 10:14:09 UTC,6,1,0x86c617192c63a8b0f61cc86af5a9a0957622b20f,transfer,false,false,false,,1,ERC721,0x695299bfa605249a0bd5759bae0966137059f0c23c75c7eea88cb83043fb3f92,,,,MutantApeYachtClub,,,Not Washtrade,214340x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
27290,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x88341d1a8f672d2780c8dc725902aae72f143b0c,0xcb3408bad3192777e561b362e8467c213231ef9f,2021-10-10 20:24:55 UTC,4,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,true,false,WETH,1,ERC721,0xc8fc895465a323927e204554ad3eb9307ec7d7eec3cebf826e43786f6adf9d05,1742.0287162346124,0.503904025,1287.59350366329,MutantApeYachtClub,,,Not Washtrade,272900x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
5441,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xb3ab08e50adaf5d17b4ed045e660a5094a83bc01,0x88341d1a8f672d2780c8dc725902aae72f143b0c,2021-10-13 15:58:09 UTC,3,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,false,true,WETH,1,ERC721,0xd6e903d4c3886c1d9896a510f93dbc39e8d9d595104693e428b633656ff45d12,2401.86716453,0.67955,1965.2344080199998,MutantApeYachtClub,,,Not Washtrade,54410x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
9505,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x88341d1a8f672d2780c8dc725902aae72f143b0c,0x9c3d7eea39843b012a687c56d16fa8efde599bc0,2021-10-12 08:31:35 UTC,4,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,true,false,WETH,1,ERC721,0x4dec10fb017e70330b341e7ac8bcec54f79db3d1e5c3352018876379194c9f70,9.8278385675925,0.002750475,7.913673821235,MutantApeYachtClub,,,Not Washtrade,95050x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
23906,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xade44991d931ca62e4b56f59a7a8e9160067f48a,0x88341d1a8f672d2780c8dc725902aae72f143b0c,2021-10-19 08:50:08 UTC,3,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,false,true,WETH,1,ERC721,0xce7937c41b59f118c3cee7dea6b36bc6fc423a93a1fd47640a400fd60f64c1b6,2185.2432583333334,0.58333333333333337,1476.3678416666667,MutantApeYachtClub,,,Not Washtrade,239060x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
3134,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x7b97a172c2d7dc9e174bdbe5c87d77e5839e2907,0x88341d1a8f672d2780c8dc725902aae72f143b0c,2021-10-11 15:38:26 UTC,3,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,false,true,WETH,1,ERC721,0xe74810d8604dd1a03ff21d9c7eacecb2cd93372070b6f090d006da454c0ace78,5597.3091666666669,1.6666666666666667,4485.6205,MutantApeYachtClub,,,Not Washtrade,31340x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
9819,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x648a58121dc0de4436837dc585ded4fa5fba6d3e,0x88341d1a8f672d2780c8dc725902aae72f143b0c,2021-10-19 06:31:52 UTC,3,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,false,true,WETH,1,ERC721,0xd6fdbf20b6fa273970b0091c23d36f573e9706e9892e991ab112e0698873e89a,2497.4208666666664,0.66666666666666663,1687.2775333333332,MutantApeYachtClub,,,Not Washtrade,98190x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
5103,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x88341d1a8f672d2780c8dc725902aae72f143b0c,0x36b70581a4d5ebfdb5c39361c90242fba3c7dacc,2021-10-03 17:29:46 UTC,4,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,true,false,WETH,1,ERC721,0xb8d985fc02da6ad63ac31339988fe75299a4862536bf9382bdb97d74314f4bdd,1776.4018275,0.52375,1369.9618762500002,MutantApeYachtClub,,,Not Washtrade,51030x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
3078,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x88341d1a8f672d2780c8dc725902aae72f143b0c,0xb3ab08e50adaf5d17b4ed045e660a5094a83bc01,2021-10-13 17:29:20 UTC,4,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,true,false,WETH,1,ERC721,0x543239d4cf91e83e66a90fa70962c788c6aa3f19846599866b8c5944289fa0ad,1851.1925942500002,0.52375,1514.6663545000001,MutantApeYachtClub,,,Not Washtrade,30780x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
5103,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x36b70581a4d5ebfdb5c39361c90242fba3c7dacc,0x88341d1a8f672d2780c8dc725902aae72f143b0c,2021-10-02 03:35:01 UTC,3,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,false,true,WETH,1,ERC721,0xab84f749b7f36347b872bc1f2c028735661ce982d69dadff1d7d77128c8851af,2280.3694666666665,0.66666666666666663,1798.1858666666667,MutantApeYachtClub,,,Not Washtrade,51030x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
25214,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x88341d1a8f672d2780c8dc725902aae72f143b0c,0x5b60117255df27fdd885629c0210d9dd975ff975,2021-10-09 18:24:29 UTC,2,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,false,true,false,,1,ERC721,0xb41bcd939b111c52ff06625312d5b6688f7ea54cec0b5f4d10cc63ac029ac1e5,,,,MutantApeYachtClub,,,Not Washtrade,252140x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
9505,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x9c3d7eea39843b012a687c56d16fa8efde599bc0,0x88341d1a8f672d2780c8dc725902aae72f143b0c,2021-10-11 18:02:11 UTC,3,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,false,true,WETH,1,ERC721,0x28ce6a752a614369fe9b80cfed11213441c2b5e5149a243569b7457e3a7bfa15,12.314080166666667,0.0036666666666666666,9.8683651,MutantApeYachtClub,,,Not Washtrade,95050x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
2546,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x98d76d5a9f7e524667ace3f20c1c9525d146033b,0x88341d1a8f672d2780c8dc725902aae72f143b0c,2021-10-12 01:46:21 UTC,3,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,false,true,WETH,1,ERC721,0x1b235af90d26e52ed278828659930f148564c60d98b4b59e2a6228c7c384df5b,3573.1423,1,2877.2026,MutantApeYachtClub,,,Not Washtrade,25460x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
1133,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x12b6f1c3f5ebb08feda87ea6e96d4a92d8b8510e,0x88341d1a8f672d2780c8dc725902aae72f143b0c,2021-10-21 15:06:30 UTC,3,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,false,true,WETH,1,ERC721,0xf4c10a7ebd5df7a6a38edda644446a5050836b4564c149d33198a1f7df8a0e3c,2878.4479999999994,0.66666666666666663,1881.0981333333332,MutantApeYachtClub,,,Not Washtrade,11330x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
2633,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xbf605ad3a9b492892ee166755845e03b65d29e7f,0x88341d1a8f672d2780c8dc725902aae72f143b0c,2021-10-22 00:17:21 UTC,3,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,false,true,WETH,1,ERC721,0x5651fa5451e5cdf9d34ae329c02feb0876a7c11fceeefc5712c5c234104c0f36,2045.69545,0.5,1356.68825,MutantApeYachtClub,,,Not Washtrade,26330x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
18255,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xdefaa8232a0e30b84a5183a6e3bae0e8eca877cc,0x88341d1a8f672d2780c8dc725902aae72f143b0c,2021-10-29 01:29:29 UTC,3,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,false,true,WETH,1,ERC721,0x7a02e8df7429f1c9ce219c842f3215f430875067345057ab0e5ac4455fbf799f,4839.5098794,1.123,2270.3887525,MutantApeYachtClub,,,Not Washtrade,182550x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
7367,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x9bbe4b6c2468632d96e2da1ede9532e63c9ac2b9,0x88341d1a8f672d2780c8dc725902aae72f143b0c,2021-10-15 22:20:44 UTC,3,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,false,true,WETH,1,ERC721,0xa8e9f964d6938285a29f811d75e38177ae2ba00152a3e59526f2bf121ff2c8a4,3612.3052,1,2855.7522,MutantApeYachtClub,,,Not Washtrade,73670x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
3078,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xb3ab08e50adaf5d17b4ed045e660a5094a83bc01,0x88341d1a8f672d2780c8dc725902aae72f143b0c,2021-10-13 17:58:31 UTC,3,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,false,true,WETH,1,ERC721,0x2a422ca45b35c970710236db4ba0a3ede4034bdf0679f6e6809e49ae3c6546dc,2356.3310666666666,0.66666666666666663,1927.9762666666666,MutantApeYachtClub,,,Not Washtrade,30780x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
3078,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x88341d1a8f672d2780c8dc725902aae72f143b0c,0x0aff497bd016000185b1c8302fa98a88ff4a4178,2021-10-20 21:26:34 UTC,2,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,false,true,false,,1,ERC721,0x0250803f7a7906d328d8e2017f7ee75adaefdcb5c5e45fe80fcb2429be5e28cc,,,,MutantApeYachtClub,,,Not Washtrade,30780x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
5441,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x88341d1a8f672d2780c8dc725902aae72f143b0c,0xb3ab08e50adaf5d17b4ed045e660a5094a83bc01,2021-10-13 15:28:35 UTC,4,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,true,false,WETH,1,ERC721,0xc6ef9fe793d75ec86c8dc381645112e496d961681d2d63c1b993f5532ddf482e,1851.1925942500002,0.52375,1514.6663545000001,MutantApeYachtClub,,,Not Washtrade,54410x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
2778,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x88485489da15e0007b3f44eef761ac37910408e7,0x88341d1a8f672d2780c8dc725902aae72f143b0c,2021-10-07 18:20:34 UTC,3,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,false,true,WETH,1,ERC721,0x68e643b6b108886c96e2c716fce9343776e83fa0b3bbd242573cf85c5785765f,1540.0891666666666,0.41666666666666669,1224.50275,MutantApeYachtClub,,,Not Washtrade,27780x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
29660,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x88341d1a8f672d2780c8dc725902aae72f143b0c,0xeaab59269bd1ba8522e8e5e0fe510f7aa4d47a09,2021-10-11 12:55:19 UTC,4,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,true,false,WETH,1,ERC721,0x84a4b581591e01aff54dbddc5fd498cc8a180cf123bb2a6355dbb3115899a0d9,1758.9544056250002,0.52375,1409.606242125,MutantApeYachtClub,,,Not Washtrade,296600x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
3078,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xb3ab08e50adaf5d17b4ed045e660a5094a83bc01,0x88341d1a8f672d2780c8dc725902aae72f143b0c,2021-10-21 02:12:54 UTC,3,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,false,true,WETH,1,ERC721,0x712b4a1dec746ae8999f254ce5f835cf4eb550d5c3b175d6a01ba0a77f4855e5,2446.6807999999996,0.56666666666666665,1598.9334133333332,MutantApeYachtClub,,,Not Washtrade,30780x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
11344,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0xade44991d931ca62e4b56f59a7a8e9160067f48a,0x88341d1a8f672d2780c8dc725902aae72f143b0c,2021-10-13 13:59:00 UTC,3,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,false,true,WETH,1,ERC721,0x4ca4712fa660978c3daaed71d10fb680663187eb3713f2e73a85619bcc8c5982,3534.4966,1,2891.9644,MutantApeYachtClub,,,Not Washtrade,113440x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
9819,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x88341d1a8f672d2780c8dc725902aae72f143b0c,0x648a58121dc0de4436837dc585ded4fa5fba6d3e,2021-10-21 18:54:26 UTC,4,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,true,false,WETH,1,ERC721,0xced928f67c37816f37cbee4fd98a26cb1fa06099b80505d4b39478c6c78a9a82,2233.5675083067,0.5173082875,1459.66148096117,MutantApeYachtClub,,,Not Washtrade,98190x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
1133,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x88341d1a8f672d2780c8dc725902aae72f143b0c,0x12b6f1c3f5ebb08feda87ea6e96d4a92d8b8510e,2021-10-18 11:15:34 UTC,4,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,true,false,WETH,1,ERC721,0x64b1cd190e4f0a39d828462f63a67b13b19e1b1704ae110cbbe9ed6a58eaff32,1962.29023475,0.52375,1346.905615625,MutantApeYachtClub,,,Not Washtrade,11330x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
2743,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x886478d3cf9581b624cb35b5446693fc8a58b787,0x88341d1a8f672d2780c8dc725902aae72f143b0c,2021-10-15 22:10:30 UTC,3,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,false,true,WETH,1,ERC721,0xa7b09d4ebe30557236fb044b9cd1359c82925b2fc8cd984cbf303b625301e7b3,3612.3052,1,2855.7522,MutantApeYachtClub,,,Not Washtrade,27430x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
23906,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x88341d1a8f672d2780c8dc725902aae72f143b0c,0xade44991d931ca62e4b56f59a7a8e9160067f48a,2021-10-22 09:28:17 UTC,4,1,0x88341d1a8f672d2780c8dc725902aae72f143b0c,transfer,true,true,false,WETH,1,ERC721,0x4319bc3c5aa3cd0bfcf443f8f5b17544cb212956a20f9de38593d1b07ac3fa78,1869.6497526527576,0.456971675,1239.9362041106374,MutantApeYachtClub,,,Not Washtrade,239060x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
13038,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x27e88a965fd9365da85a02c8f8abd536776e6b5f,0x2ce05594dce29fd077786e68b015c9456be502ce,2021-10-16 10:55:06 UTC,12,1,0x8bd14ef1482f990ca8971f1a8745ae9180048586,transfer,false,false,false,,1,ERC721,0x01b5cd338b0d400b2b9b9ca75196e0e0cea987bec555586047fdd6dfcefedc2f,,,,MutantApeYachtClub,,,Not Washtrade,130380x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
5633,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x27e88a965fd9365da85a02c8f8abd536776e6b5f,0x2ce05594dce29fd077786e68b015c9456be502ce,2021-10-16 10:55:06 UTC,12,1,0x8bd14ef1482f990ca8971f1a8745ae9180048586,transfer,false,false,false,,1,ERC721,0x01b5cd338b0d400b2b9b9ca75196e0e0cea987bec555586047fdd6dfcefedc2f,,,,MutantApeYachtClub,,,Not Washtrade,56330x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
13666,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x27e88a965fd9365da85a02c8f8abd536776e6b5f,0x2ce05594dce29fd077786e68b015c9456be502ce,2021-10-16 10:55:06 UTC,12,1,0x8bd14ef1482f990ca8971f1a8745ae9180048586,transfer,false,false,false,,1,ERC721,0x01b5cd338b0d400b2b9b9ca75196e0e0cea987bec555586047fdd6dfcefedc2f,,,,MutantApeYachtClub,,,Not Washtrade,136660x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
9344,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x27e88a965fd9365da85a02c8f8abd536776e6b5f,0x2ce05594dce29fd077786e68b015c9456be502ce,2021-10-16 10:55:06 UTC,12,1,0x8bd14ef1482f990ca8971f1a8745ae9180048586,transfer,false,false,false,,1,ERC721,0x01b5cd338b0d400b2b9b9ca75196e0e0cea987bec555586047fdd6dfcefedc2f,,,,MutantApeYachtClub,,,Not Washtrade,93440x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
10332,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x27e88a965fd9365da85a02c8f8abd536776e6b5f,0x2ce05594dce29fd077786e68b015c9456be502ce,2021-10-16 10:55:06 UTC,12,1,0x8bd14ef1482f990ca8971f1a8745ae9180048586,transfer,false,false,false,,1,ERC721,0x01b5cd338b0d400b2b9b9ca75196e0e0cea987bec555586047fdd6dfcefedc2f,,,,MutantApeYachtClub,,,Not Washtrade,103320x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
10333,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x27e88a965fd9365da85a02c8f8abd536776e6b5f,0x2ce05594dce29fd077786e68b015c9456be502ce,2021-10-16 10:55:06 UTC,12,1,0x8bd14ef1482f990ca8971f1a8745ae9180048586,transfer,false,false,false,,1,ERC721,0x01b5cd338b0d400b2b9b9ca75196e0e0cea987bec555586047fdd6dfcefedc2f,,,,MutantApeYachtClub,,,Not Washtrade,103330x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
7910,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x063a48f3b73957b6d0640352525eae313d4426c3,0xce41ff0de08f487dc0cc9b02a1ccaab044fd0dfe,2021-10-04 06:30:01 UTC,10,1,0x8c5001285c8596e78bf15e6ae3e9cad04514169b,transfer,false,false,false,,1,ERC721,0xd5be35cc219da15f37eb665fe87dc00a70c378c65c64bf50cc893a8738687a2c,,,,MutantApeYachtClub,,,Not Washtrade,79100x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
12202,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x063a48f3b73957b6d0640352525eae313d4426c3,0xce41ff0de08f487dc0cc9b02a1ccaab044fd0dfe,2021-10-04 06:30:01 UTC,10,1,0x8c5001285c8596e78bf15e6ae3e9cad04514169b,transfer,false,false,false,,1,ERC721,0xd5be35cc219da15f37eb665fe87dc00a70c378c65c64bf50cc893a8738687a2c,,,,MutantApeYachtClub,,,Not Washtrade,122020x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
16570,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x063a48f3b73957b6d0640352525eae313d4426c3,0xce41ff0de08f487dc0cc9b02a1ccaab044fd0dfe,2021-10-04 06:30:01 UTC,10,1,0x8c5001285c8596e78bf15e6ae3e9cad04514169b,transfer,false,false,false,,1,ERC721,0xd5be35cc219da15f37eb665fe87dc00a70c378c65c64bf50cc893a8738687a2c,,,,MutantApeYachtClub,,,Not Washtrade,165700x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
7912,0x60e4d786628fea6478f785a6d7e704777c86a7c6,0x063a48f3b73957b6d0640352525eae313d4426c3,0xce41ff0de08f487dc0cc9b02a1ccaab044fd0dfe,2021-10-04 06:30:01 UTC,10,1,0x8c5001285c8596e78bf15e6ae3e9cad04514169b,transfer,false,false,false,,1,ERC721,0xd5be35cc219da15f37eb665fe87dc00a70c378c65c64bf50cc893a8738687a2c,,,,MutantApeYachtClub,,,Not Washtrade,79120x60e4d786628fea6478f785a6d7e704777c86a7c6,Not Washtrade,MutantApeYachtClub,Not Washtrade,Ethereum
